family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
pico-decoder-tiny,pico-lm/pico-decoder-tiny@e1dc0e8bf248742bffbb7184e2971541821cff1b,ds003604,24000,,Phon,ses-9,72,-0.0078437333705922,-0.0160347658913489,-0.0055015021636669,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@4e773530a79a36816566462c2b3d9ff7172b65f8,ds003604,30000,,Phon,ses-9,72,-0.0137758967826671,-0.022972619923066,-0.0094852218332828,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@de9cd9bd9035dd4f914f6f69c10b9352e8b5c974,ds003604,37000,,Phon,ses-9,72,-0.0218078400921275,-0.0259004964252397,-0.0148366607560124,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@5373188422135e88150055fef33a4e3aac2bd5a8,ds003604,45000,,Phon,ses-9,72,-0.0215045497698368,-0.0259494241335995,-0.0146106471400702,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6a777ce3230ad361b38533d232052d21852db2f0,ds003604,56000,,Phon,ses-9,72,-0.0181183812956437,-0.0108948918912217,-0.0124638240401311,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@807a5f576926680d3e81601211eeb7f086c9bbd6,ds003604,68000,,Phon,ses-9,72,0.0025467696092858,-0.0135290728950018,0.0017376710797509,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fcd2b3ed5faa6b2389382af2bc876f1835ecff6a,ds003604,84000,,Phon,ses-9,72,-0.0002437254212276,-0.0147987535211986,-4.532522379329248e-05,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@3d9aaed7161ee69ed04d611c1ee9c81176178c6a,ds003604,103000,,Phon,ses-9,72,0.0040880710696768,-0.0069175596067576,0.0026227379497686,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6ce1a7d66569cb86b4589f3fc6298e885b8ab8e5,ds003604,126000,,Phon,ses-9,72,0.0082591081532221,-0.0036318257223791,0.0056289027927075,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@103adb71c10fcc35cebf2b93843f0dd76be7f44e,ds003604,0,,Plaus,ses-5,60,-0.0183092530841135,-0.003723584409715,-0.0120269678997678,,
